Lat_degrees,Long_degrees,Depth,Type,Magnituda,Is_Shallow,Mag_Level
-11.257,162.537,15,origin,6.1,1,very deangerous
-10.99,162.95,57,origin,5.9,1,very deangerous
-11.074,162.304,12,mt,6.0,1,very deangerous
-11.174,162.508,10,origin,5.9,1,very deangerous
-11.195,162.431,10,origin,6.0,1,very deangerous
-11.195,162.398,12,origin,5.9,1,very deangerous
-11.23,162.51,10,origin,5.3,1,very deangerous
-11.176,162.401,10,origin,6.1,1,very deangerous
-11.176,162.401,26,mt,6.1,1,very deangerous
-11.334,162.395,10,origin,6.0,1,very deangerous
-11.33,162.4,10,origin,6.0,1,very deangerous
-11.334,162.395,8,mt,6.1,1,very deangerous
-10.667,162.506,10,origin,5.6,1,very deangerous
1.9,127.17,95,origin,2.6,0,safe
19.029,-155.359,35,origin,2.4,1,safe
38.286,38.198,8,origin,1.6,1,safe
38.274,38.194,7,origin,1.5,1,safe
37.232,27.812,5,origin,1.9,1,safe
37.235,27.837,7,origin,1.6,1,safe
36.753,-2.495,17,origin,1.9,1,safe
36.573,-5.327,5,origin,1.5,1,safe
16.032,-93.698,108,origin,4.0,0,dangerous
38.907,28.805,18,origin,0.9,1,safe
-9.1,110.4,5,origin,2.6,1,safe
41.743,-81.054,10,origin,2.2,1,safe
37.34,-8.514,7,origin,1.5,1,safe
60.056,-151.416,78,origin,2.0,0,safe
59.898,-153.403,141,origin,2.2,0,safe
36.642,-5.355,7,origin,1.9,1,safe
40.017,19.788,15,origin,2.0,1,safe
38.324,38.844,10,origin,1.7,1,safe
38.274,38.868,9,origin,1.6,1,safe
39.19,28.251,7,origin,1.1,1,safe
39.197,28.167,23,origin,1.1,1,safe
39.16,28.976,21,origin,1.1,1,safe
-31.2,-68.46,91,origin,3.6,0,dangerous
57.358,-155.051,57,origin,2.7,1,safe
57.305,-154.988,57,origin,3.1,1,dangerous
39.121,28.366,19,origin,1.2,1,safe
39.156,28.263,7,origin,1.1,1,safe
-2.04,126.79,3,origin,2.9,1,safe
40.554,28.983,8,origin,1.1,1,safe
38.263,38.097,10,origin,1.1,1,safe
38.238,38.06,7,origin,1.1,1,safe
33.2,132.3,40,origin,3.0,1,safe
-5.06,134.17,45,origin,3.9,1,dangerous
11.244,-87.097,150,origin,2.5,0,safe
-24.325,-67.169,167,origin,4.0,0,dangerous
-24.303,-67.377,198,origin,4.3,0,dangerous
-24.1,-67.46,203,origin,3.9,0,dangerous
-24.25,-67.26,204,origin,3.6,0,dangerous
9.458,-82.516,13,origin,2.8,1,safe
57.614,-156.077,5,origin,2.1,1,safe
42.651,21.415,15,origin,,1,
38.111,36.581,9,origin,1.8,1,safe
38.123,36.612,7,origin,1.6,1,safe
15.105,-96.704,10,origin,4.2,1,dangerous
-35.741,177.165,457,origin,3.8,0,dangerous
-21.315,-69.152,43,origin,3.5,1,dangerous
-21.31,-69.07,94,origin,3.6,0,dangerous
-3.33,129.68,10,origin,2.5,1,safe
-24.255,-179.58,504,origin,4.9,0,dangerous
39.142,29.155,10,origin,0.7,1,safe
-2.96,127.95,10,origin,2.7,1,safe
39.203,29.05,12,origin,1.1,1,safe
-8.52,117.69,105,origin,2.8,0,safe
-8.97,113.0,29,origin,3.2,1,dangerous
39.17,28.227,5,origin,1.0,1,safe
6.83,124.91,343,origin,4.3,0,dangerous
39.248,28.981,6,origin,2.2,1,safe
39.252,28.971,9,origin,2.2,1,safe
34.87,26.01,9,origin,2.6,1,safe
34.875,26.013,17,origin,2.6,1,safe
-20.86,-69.11,105,origin,2.5,0,safe
-29.85,-71.0,62,origin,2.8,1,safe
-1.4,127.62,3,origin,2.8,1,safe
37.211,27.86,7,origin,1.3,1,safe
5.01,126.26,114,origin,3.0,0,safe
-8.3,118.0,12,origin,2.6,1,safe
37.371,-8.838,4,origin,1.6,1,safe
-39.893,175.625,35,origin,3.6,1,dangerous
59.544,-138.841,2,origin,2.7,1,safe
59.548,-138.849,5,origin,2.7,1,safe
38.403,-1.141,9,origin,2.1,1,safe
36.626,-2.258,15,origin,2.1,1,safe
37.252,27.847,11,origin,2.0,1,safe
37.229,27.829,7,origin,1.8,1,safe
-27.61,-71.06,25,origin,3.0,1,safe
-4.11,125.98,16,origin,4.1,1,dangerous
-31.83,-68.9,10,origin,2.6,1,safe
-21.4,-70.33,60,origin,3.0,1,safe
47.501,17.663,10,origin,3.9,1,dangerous
47.663,17.02,2,origin,3.9,1,dangerous
47.81,17.21,15,origin,3.3,1,dangerous
47.5,17.6,10,origin,4.5,1,dangerous
48.2,17.343,10,origin,4.1,1,dangerous
48.124,17.338,10,origin,4.5,1,dangerous
48.055,17.6,10,origin,4.6,1,dangerous
48.01,17.3,8,mt,3.9,1,dangerous
48.02,17.44,10,origin,4.3,1,dangerous
48.01,17.43,6,origin,4.4,1,dangerous
47.973,17.691,181,origin,4.4,0,dangerous
47.98,17.4,13,origin,4.3,1,dangerous
47.997,17.448,10,origin,4.1,1,dangerous
47.996,17.435,4,origin,4.1,1,dangerous
48.002,17.445,10,origin,4.6,1,dangerous
48.006,17.416,7,origin,4.1,1,dangerous
47.78,17.485,13,origin,,1,
48.77,21.33,10,origin,5.3,1,very deangerous
5.87,126.33,21,origin,3.5,1,dangerous
53.632,35.083,55,origin,5.1,1,very deangerous
-31.822,179.843,450,origin,3.1,0,dangerous
-8.8,111.11,60,origin,2.5,1,safe
-6.27,106.51,160,origin,4.6,0,dangerous
41.301,44.245,10,origin,3.3,1,dangerous
41.27,44.28,10,origin,2.8,1,safe
-5.112,134.008,10,origin,4.5,1,dangerous
-4.91,134.28,10,origin,4.4,1,dangerous
50.951,-176.271,20,origin,3.8,1,dangerous
-9.15,113.17,27,origin,3.2,1,dangerous
31.664,-104.118,6,origin,2.0,1,safe
6.532,-82.493,10,origin,4.4,1,dangerous
-31.339,-68.946,135,origin,4.0,0,dangerous
-31.3,-68.7,114,origin,4.2,0,dangerous
40.238,31.694,7,origin,1.1,1,safe
38.282,38.738,5,origin,1.5,1,safe
38.247,38.758,7,origin,1.5,1,safe
42.812,-1.495,1,origin,1.6,1,safe
-7.69,108.53,91,origin,2.9,0,safe
-2.16,135.37,10,origin,2.8,1,safe
37.205,-2.436,5,origin,1.7,1,safe
-27.61,-67.41,153,origin,2.8,0,safe
-8.86,109.72,35,origin,4.2,1,dangerous
36.61,25.685,6,origin,2.1,1,safe
4.24,97.45,5,origin,3.4,1,dangerous
21.593,95.516,10,origin,3.8,1,dangerous
20.42,94.77,70,origin,3.8,0,dangerous
5.39,127.0,10,origin,3.9,1,dangerous
5.45,127.51,16,origin,3.4,1,dangerous
38.289,38.731,7,origin,1.8,1,safe
38.281,38.76,7,origin,1.7,1,safe
37.662,35.386,5,origin,1.5,1,safe
37.693,35.413,7,origin,1.6,1,safe
39.645,-120.008,8,origin,2.0,1,safe
39.642,-120.031,6,origin,1.8,1,safe
15.019,-93.102,74,origin,3.6,0,dangerous
-24.02,-66.64,244,origin,3.3,0,dangerous
28.087,86.263,10,origin,4.9,1,dangerous
-3.44,135.47,40,origin,3.2,1,dangerous
62.91,-151.102,114,origin,2.0,0,safe
28.078,-16.165,5,origin,1.7,1,safe
39.478,33.098,5,origin,1.4,1,safe
39.472,33.093,8,origin,1.2,1,safe
19.267,-155.389,28,origin,2.0,1,safe
-31.34,-67.86,10,origin,3.3,1,dangerous
14.64,122.23,5,origin,3.3,1,dangerous
38.301,38.188,7,origin,1.5,1,safe
38.274,38.195,10,origin,1.6,1,safe
14.884,-93.273,16,origin,3.2,1,dangerous
37.699,35.392,3,origin,2.2,1,safe
40.197,29.44,15,origin,1.5,1,safe
40.198,29.488,7,origin,1.4,1,safe
36.351,28.891,5,origin,2.0,1,safe
36.277,28.846,6,origin,2.0,1,safe
61.583,-152.021,118,origin,2.7,0,safe
61.621,-152.105,117,origin,2.8,0,safe
35.625,-98.033,6,origin,2.6,1,safe
35.634,-98.009,10,origin,2.9,1,safe
16.732,-99.205,37,origin,3.7,1,dangerous
39.186,28.325,13,origin,1.4,1,safe
39.198,28.337,7,origin,1.4,1,safe
17.268,-99.371,46,origin,3.4,1,dangerous
57.585,-155.687,95,origin,2.4,0,safe
16.813,-99.648,17,origin,3.2,1,dangerous
10.335,-86.199,10,origin,2.5,1,safe
11.74,-88.01,15,origin,3.1,1,dangerous
46.268,13.194,12,origin,1.4,1,safe
24.59,125.406,38,origin,4.5,1,dangerous
25.193,125.001,10,origin,4.6,1,dangerous
13.63,-90.91,23,origin,3.1,1,dangerous
39.207,28.187,15,origin,1.8,1,safe
39.188,28.191,5,origin,1.6,1,safe
38.352,38.122,7,origin,1.4,1,safe
39.138,28.341,16,origin,1.2,1,safe
39.184,28.3,7,origin,1.0,1,safe
-23.273,-70.3,10,origin,3.9,1,dangerous
-24.12,-70.2,63,origin,3.5,1,dangerous
31.911,-116.939,10,origin,3.4,1,dangerous
37.706,35.691,12,origin,1.7,1,safe
37.757,35.726,7,origin,1.3,1,safe
7.537,-82.009,10,origin,3.0,1,safe
-8.38,121.37,158,origin,3.4,0,dangerous
36.935,-4.983,0,origin,1.7,1,safe
-28.196,-71.245,10,origin,3.9,1,dangerous
-28.19,-71.23,35,origin,3.6,1,dangerous
-16.288,-77.112,10,origin,4.7,1,dangerous
39.785,41.61,10,origin,1.4,1,safe
37.686,35.423,7,origin,1.4,1,safe
2.58,128.48,17,origin,3.0,1,safe
-24.23,-67.21,180,origin,3.4,0,dangerous
-34.509,179.805,200,origin,3.3,0,dangerous
19.51,-105.216,19,origin,3.5,1,dangerous
9.55,-82.488,9,origin,2.6,1,safe
39.24,27.755,12,origin,1.4,1,safe
39.269,27.712,7,origin,1.4,1,safe
17.758,-94.83,10,origin,3.6,1,dangerous
39.235,28.147,9,origin,1.5,1,safe
39.228,28.166,11,origin,1.3,1,safe
17.219,-100.02,42,origin,3.2,1,dangerous
-9.16,110.45,10,origin,2.6,1,safe
44.343,11.409,27,origin,2.2,1,safe
-9.06,110.46,19,origin,2.5,1,safe
19.032,-155.399,35,origin,2.0,1,safe
-0.14,123.05,100,origin,2.5,0,safe
-2.02,100.64,40,origin,3.2,1,dangerous
13.08,-89.23,34,origin,3.5,1,dangerous
13.172,-89.208,59,origin,3.7,1,dangerous
39.117,27.796,5,origin,1.3,1,safe
-10.98,118.25,10,origin,3.0,1,safe
-35.894,178.899,211,origin,3.0,0,safe
-4.45,122.86,5,origin,3.6,1,dangerous
61.527,-146.531,22,origin,2.1,1,safe
25.229,-109.835,10,origin,4.2,1,dangerous
-35.84,-71.29,110,mt,4.4,0,dangerous
-35.852,-71.298,82,origin,4.9,0,dangerous
-35.8,-71.4,103,origin,4.8,0,dangerous
-35.72,-71.43,100,origin,4.9,0,dangerous
-35.75,-71.17,97,origin,4.9,0,dangerous
-35.732,-71.507,101,origin,4.8,0,dangerous
-35.837,-71.292,93,origin,4.9,0,dangerous
-35.834,-71.352,96,origin,5.2,0,very deangerous
39.196,28.171,8,origin,1.3,1,safe
39.195,28.156,6,origin,1.2,1,safe
33.616,-117.257,16,origin,2.3,1,safe
-31.96,-69.01,111,origin,3.1,0,dangerous
18.28,-93.459,448,origin,4.3,0,dangerous
17.733,-94.015,171,origin,4.4,0,dangerous
17.448,-94.448,167,origin,4.4,0,dangerous
17.701,-94.251,152,origin,4.3,0,dangerous
32.259,136.967,10,origin,4.0,1,dangerous
29.871,140.83,110,origin,4.3,0,dangerous
29.99,140.92,100,origin,4.5,0,dangerous
29.768,141.022,103,origin,4.6,0,dangerous
39.241,28.972,14,origin,1.0,1,safe
18.822,-65.653,18,origin,3.0,1,safe
-9.76,119.99,29,origin,3.1,1,dangerous
7.72,126.71,22,origin,3.3,1,dangerous
38.837,27.936,3,origin,1.3,1,safe
38.84,27.938,7,origin,1.4,1,safe
36.472,28.887,7,origin,1.5,1,safe
36.464,28.964,11,origin,1.5,1,safe
1.53,126.3,5,origin,3.2,1,dangerous
42.8,-1.66,2,origin,1.5,1,safe
38.125,38.513,7,origin,1.3,1,safe
38.158,38.459,17,origin,1.3,1,safe
-7.96,117.65,17,origin,2.7,1,safe
32.325,-115.383,8,origin,2.4,1,safe
-7.97,110.61,11,origin,2.8,1,safe
-5.344,146.156,81,mt,5.7,0,very deangerous
-5.36,145.91,81,mt,5.7,0,very deangerous
-5.265,145.709,91,mt,5.7,0,very deangerous
-5.265,145.91,80,origin,5.6,0,very deangerous
-5.4,145.8,88,origin,5.7,0,very deangerous
-5.349,145.891,81,origin,5.6,0,very deangerous
-5.337,145.744,73,mt,5.7,0,very deangerous
-5.36,145.95,79,origin,5.8,0,very deangerous
-5.306,145.823,75,mt,5.7,0,very deangerous
-5.306,145.823,73,origin,5.7,0,very deangerous
-5.31,145.64,71,mt,5.7,0,very deangerous
-5.311,145.815,67,origin,5.7,1,very deangerous
-5.368,145.834,72,origin,5.7,0,very deangerous
-5.32,145.82,74,origin,5.7,0,very deangerous
-5.34,145.91,70,origin,5.6,0,very deangerous
-5.368,145.835,69,mt,5.6,1,very deangerous
-5.268,145.816,53,origin,5.4,1,very deangerous
-5.238,145.934,31,origin,5.7,1,very deangerous
-4.935,145.622,33,origin,6.3,1,very deangerous
-5.19,145.85,10,origin,5.4,1,very deangerous
-7.9,108.72,62,origin,2.9,1,safe
36.581,-5.346,0,origin,1.6,1,safe
-1.79,119.42,6,origin,3.1,1,dangerous
39.216,28.141,9,origin,3.4,1,dangerous
39.237,28.166,10,origin,3.4,1,dangerous
61.124,-151.184,59,origin,3.0,1,safe
61.095,-151.148,63,origin,3.0,1,safe
17.984,-66.826,17,origin,2.2,1,safe
39.177,28.059,9,origin,1.1,1,safe
-1.75,138.89,21,origin,2.9,1,safe
-33.957,-179.169,33,origin,3.9,1,dangerous
38.071,32.74,7,origin,0.9,1,safe
38.128,32.702,7,origin,1.2,1,safe
62.662,-150.172,67,origin,2.1,1,safe
48.381,-1.96,5,origin,2.5,1,safe
-1.78,119.46,6,origin,2.9,1,safe
39.118,28.35,8,origin,2.6,1,safe
39.138,28.347,11,origin,2.3,1,safe
-21.3,-68.43,135,origin,2.6,0,safe
-38.003,175.885,254,origin,3.8,0,dangerous
37.715,94.994,10,origin,4.2,1,dangerous
37.373,-121.729,6,origin,2.2,1,safe
36.931,-4.976,3,origin,1.7,1,safe
38.0,50.894,20,origin,4.5,1,dangerous
36.48,49.92,74,origin,4.5,0,dangerous
37.597,49.92,21,origin,4.0,1,dangerous
37.254,50.058,10,origin,5.0,1,dangerous
37.269,50.132,12,origin,4.2,1,dangerous
28.036,-16.182,6,origin,1.5,1,safe
32.254,49.595,10,origin,4.4,1,dangerous
-3.17,139.54,64,origin,3.3,1,dangerous
38.607,39.623,15,origin,2.3,1,safe
38.603,39.594,6,origin,2.3,1,safe
-6.041,146.645,53,origin,4.6,1,dangerous
-6.076,146.619,55,origin,4.7,1,dangerous
-6.076,146.619,54,origin,5.2,1,very deangerous
38.608,39.574,7,origin,1.7,1,safe
38.594,39.642,7,origin,1.6,1,safe
36.907,-5.038,0,origin,1.9,1,safe
38.288,38.732,11,origin,1.6,1,safe
38.298,38.754,4,origin,1.3,1,safe
39.058,21.703,15,origin,3.1,1,dangerous
39.2,21.59,8,origin,2.7,1,safe
39.198,21.605,14,origin,2.7,1,safe
38.234,38.63,6,origin,1.5,1,safe
38.231,38.6,14,origin,1.4,1,safe
54.38,160.61,80,origin,4.3,0,dangerous
-6.08,130.34,134,origin,3.9,0,dangerous
34.342,72.147,10,origin,3.6,1,dangerous
33.76,72.68,10,origin,3.9,1,dangerous
34.601,65.528,10,origin,5.3,1,very deangerous
39.165,28.153,7,origin,1.1,1,safe
9.501,-82.541,10,origin,2.8,1,safe
36.243,28.48,19,origin,1.7,1,safe
36.177,28.489,7,origin,1.9,1,safe
38.288,38.739,10,origin,1.2,1,safe
9.479,-82.629,2,origin,2.6,1,safe
-23.276,-179.939,600,origin,4.7,0,dangerous
36.6,140.6,10,origin,3.0,1,safe
61.982,-149.911,14,origin,2.7,1,safe
13.31,-89.93,28,origin,2.6,1,safe
36.849,-5.253,17,origin,1.5,1,safe
40.289,42.14,17,origin,1.3,1,safe
-22.19,-68.67,108,origin,2.5,0,safe
1.94,127.33,79,origin,3.5,0,dangerous
38.261,38.747,10,origin,1.5,1,safe
38.291,38.748,12,origin,1.5,1,safe
38.145,38.856,20,origin,4.9,1,dangerous
38.263,38.659,10,origin,4.7,1,dangerous
38.196,38.766,9,origin,4.5,1,dangerous
38.24,38.71,10,origin,4.7,1,dangerous
38.251,38.799,10,origin,4.3,1,dangerous
38.31,38.758,10,origin,4.3,1,dangerous
38.25,38.8,10,origin,4.3,1,dangerous
38.25,38.71,7,origin,4.4,1,dangerous
38.279,38.769,6,origin,4.5,1,dangerous
38.28,38.74,9,mt,4.2,1,dangerous
38.287,38.766,9,origin,4.5,1,dangerous
37.959,38.054,10,origin,5.1,1,very deangerous
36.09,43.1,10,origin,4.3,1,dangerous
-45.448,167.188,66,origin,3.0,1,safe
43.16,16.57,10,origin,4.7,1,dangerous
42.11,19.92,15,origin,2.3,1,safe
43.119,21.823,8,origin,3.9,1,dangerous
38.785,22.122,10,origin,4.3,1,dangerous
39.09,21.77,5,origin,4.2,1,dangerous
38.874,21.809,10,origin,4.4,1,dangerous
38.98,21.79,10,origin,4.6,1,dangerous
38.89,21.929,9,origin,4.5,1,dangerous
38.93,22.259,10,origin,3.9,1,dangerous
38.84,21.82,10,origin,3.9,1,dangerous
38.88,22.42,10,origin,4.2,1,dangerous
38.786,21.861,10,origin,4.4,1,dangerous
38.793,21.845,9,origin,3.9,1,dangerous
38.758,21.92,6,mt,3.9,1,dangerous
38.77,21.83,10,origin,4.4,1,dangerous
38.79,21.8,5,mt,3.9,1,dangerous
38.8,21.8,12,origin,3.8,1,dangerous
38.778,22.01,15,origin,4.1,1,dangerous
38.802,21.784,9,origin,3.7,1,dangerous
34.29,21.94,10,origin,4.8,1,dangerous
-9.25,113.44,10,origin,3.0,1,safe
39.322,-111.933,5,origin,2.5,1,safe
-32.333,-71.681,10,origin,3.5,1,dangerous
-32.26,-72.14,10,origin,2.7,1,safe
43.008,-1.324,0,origin,2.4,1,safe
42.832,-1.558,0,origin,2.3,1,safe
39.265,30.495,5,origin,1.4,1,safe
37.537,35.402,7,origin,2.3,1,safe
37.527,35.413,5,origin,2.4,1,safe
19.192,-66.488,23,origin,3.3,1,dangerous
19.181,-66.462,35,origin,2.8,1,safe
39.218,28.141,9,origin,1.5,1,safe
39.246,28.156,8,origin,1.4,1,safe
17.35,78.61,5,origin,2.9,1,safe
38.624,39.601,18,origin,2.5,1,safe
38.602,39.58,5,origin,2.6,1,safe
36.883,27.606,6,origin,1.5,1,safe
36.881,27.59,7,origin,1.5,1,safe
19.376,-155.081,1,origin,2.4,1,safe
39.095,28.129,12,origin,1.2,1,safe
39.148,28.205,7,origin,1.4,1,safe
39.229,28.938,14,origin,2.4,1,safe
4.15,97.44,5,origin,2.6,1,safe
39.231,28.96,8,origin,2.1,1,safe
39.18,28.278,14,origin,1.7,1,safe
39.203,28.318,5,origin,1.5,1,safe
-8.41,113.33,5,origin,2.6,1,safe
-3.93,138.64,118,origin,4.2,0,dangerous
-10.37,113.24,10,origin,3.4,1,dangerous
-9.41,117.94,25,origin,2.5,1,safe
39.522,-29.8,15,origin,3.0,1,safe
35.468,-3.581,15,origin,1.6,1,safe
5.115,-82.618,10,origin,3.9,1,dangerous
-3.57,127.29,17,origin,2.7,1,safe
39.151,40.367,10,origin,1.5,1,safe
46.73,10.514,12,origin,1.6,1,safe
46.745,10.548,7,origin,1.9,1,safe
38.172,-25.972,15,origin,2.2,1,safe
0.26,122.02,177,origin,2.6,0,safe
37.15,-8.01,14,origin,1.8,1,safe
19.503,-68.828,10,origin,3.0,1,safe
37.369,28.108,7,origin,1.1,1,safe
1.5,126.44,25,origin,3.7,1,dangerous
38.686,26.497,12,origin,1.7,1,safe
38.694,26.466,5,origin,1.6,1,safe
38.663,36.688,7,origin,1.7,1,safe
38.673,36.691,1,origin,1.8,1,safe
37.918,32.138,7,origin,1.2,1,safe
39.473,26.09,14,origin,1.6,1,safe
39.415,25.919,5,origin,1.8,1,safe
-8.57,110.55,27,origin,2.6,1,safe
3.38,96.43,130,origin,4.2,0,dangerous
36.919,-5.048,0,origin,2.0,1,safe
32.441,-102.157,7,origin,2.8,1,safe
32.432,-102.132,3,origin,2.8,1,safe
24.408,122.62,10,origin,3.1,1,dangerous
38.127,36.886,9,origin,1.2,1,safe
38.133,36.951,7,origin,1.3,1,safe
38.109,36.935,5,origin,1.5,1,safe
38.101,36.928,7,origin,1.2,1,safe
1.99,127.47,63,origin,3.3,1,dangerous
38.133,36.955,7,origin,1.4,1,safe
38.22,36.921,3,origin,1.5,1,safe
19.203,-155.48,33,origin,2.1,1,safe
36.544,-5.296,0,origin,1.5,1,safe
39.138,28.167,5,origin,1.7,1,safe
39.176,28.175,6,origin,1.4,1,safe
-2.3,140.01,23,origin,3.6,1,dangerous
28.058,66.61,10,origin,5.2,1,very deangerous
40.195,31.784,2,origin,2.2,1,safe
40.186,31.796,7,origin,2.1,1,safe
39.557,127.159,10,origin,5.8,1,very deangerous
19.134,-155.36,27,origin,2.1,1,safe
38.55,20.38,199,origin,3.5,0,dangerous
39.35,18.15,114,origin,3.8,0,dangerous
39.564,15.067,300,origin,4.7,0,dangerous
40.4,15.12,354,origin,5.1,0,very deangerous
40.408,14.985,301,mt,4.7,0,dangerous
40.422,14.952,299,origin,4.6,0,dangerous
40.42,14.95,296,origin,4.6,0,dangerous
40.43,14.93,298,origin,3.9,0,dangerous
40.37,15.09,330,mt,4.4,0,dangerous
40.358,14.862,290,origin,4.3,0,dangerous
40.54,14.86,300,origin,5.0,0,dangerous
40.381,14.904,322,mt,4.7,0,dangerous
40.381,14.904,304,origin,4.7,0,dangerous
40.366,14.971,291,origin,4.7,0,dangerous
40.386,14.966,300,origin,4.8,0,dangerous
40.405,14.985,300,origin,5.2,0,very deangerous
40.386,14.966,300,origin,,0,
40.43,14.77,303,origin,5.0,0,dangerous
40.45,14.8,310,origin,4.8,0,dangerous
40.458,14.846,297,origin,4.8,0,dangerous
40.282,14.581,299,origin,4.7,0,dangerous
40.379,14.837,300,origin,4.4,0,dangerous
40.25,14.965,319,origin,4.5,0,dangerous
39.882,12.965,15,origin,4.5,1,dangerous
39.564,15.067,300,origin,4.7,0,dangerous
40.4,15.12,354,origin,5.1,0,very deangerous
40.408,14.985,301,mt,4.7,0,dangerous
40.422,14.952,299,origin,4.6,0,dangerous
40.42,14.95,296,origin,4.6,0,dangerous
40.43,14.93,298,origin,3.9,0,dangerous
40.37,15.09,330,mt,4.4,0,dangerous
40.358,14.862,290,origin,4.3,0,dangerous
40.54,14.86,300,origin,5.0,0,dangerous
40.381,14.904,322,mt,4.7,0,dangerous
40.381,14.904,304,origin,4.7,0,dangerous
40.366,14.971,291,origin,4.7,0,dangerous
40.386,14.966,300,origin,4.8,0,dangerous
40.405,14.985,300,origin,5.2,0,very deangerous
40.386,14.966,300,origin,,0,
40.43,14.77,303,origin,5.0,0,dangerous
40.45,14.8,310,origin,4.8,0,dangerous
40.458,14.846,297,origin,4.8,0,dangerous
40.282,14.581,299,origin,4.7,0,dangerous
40.379,14.837,300,origin,4.4,0,dangerous
40.25,14.965,319,origin,4.5,0,dangerous
39.882,12.965,15,origin,4.5,1,dangerous
9.019,-84.151,30,origin,2.6,1,safe
33.0,18.0,1,origin,5.6,1,very deangerous
26.52,12.9,10,origin,5.5,1,very deangerous
-32.61,-72.02,34,origin,2.7,1,safe
39.189,28.161,7,origin,1.4,1,safe
39.038,28.174,13,origin,1.6,1,safe
37.188,-3.66,21,origin,1.6,1,safe
37.158,-3.672,16,origin,1.5,1,safe
37.173,-3.709,15,origin,1.5,1,safe
-31.87,-67.12,131,origin,3.2,0,dangerous
37.164,-3.68,5,origin,2.1,1,safe
38.0,38.21,7,origin,0.9,1,safe
37.998,38.198,19,origin,0.9,1,safe
36.725,35.668,16,origin,2.9,1,safe
36.737,35.617,5,origin,2.7,1,safe
39.156,28.246,7,origin,1.2,1,safe
36.634,38.086,7,origin,2.0,1,safe
36.552,38.05,5,origin,1.9,1,safe
39.227,28.994,14,origin,1.5,1,safe
38.73,26.532,6,origin,1.9,1,safe
38.692,26.492,6,origin,2.3,1,safe
79.468,8.888,5,origin,3.3,1,dangerous
38.163,37.908,7,origin,1.1,1,safe
38.153,37.84,12,origin,1.4,1,safe
27.93,88.11,27,origin,2.5,1,safe
36.967,-122.214,6,origin,2.4,1,safe
2.15,128.29,24,origin,2.9,1,safe
40.493,27.545,9,origin,1.4,1,safe
40.505,27.516,12,origin,1.4,1,safe
-40.15,-72.39,67,origin,2.6,1,safe
37.517,42.724,7,origin,1.0,1,safe
-21.37,-68.56,119,origin,2.9,0,safe
-2.77,129.93,10,origin,2.8,1,safe
40.484,27.55,11,origin,2.3,1,safe
40.473,27.522,6,origin,2.0,1,safe
-20.7,-68.97,89,origin,2.5,0,safe
39.231,28.11,7,origin,1.0,1,safe
36.602,-5.407,0,origin,1.8,1,safe
-2.86,129.97,8,origin,2.5,1,safe
38.072,36.907,7,origin,1.4,1,safe
38.061,36.9,8,origin,1.7,1,safe
-12.44,-75.48,109,origin,3.6,0,dangerous
-35.617,-179.708,5,origin,3.8,1,dangerous
-19.509,-69.723,21,origin,3.8,1,dangerous
-20.23,-69.23,100,origin,3.2,0,dangerous
19.183,-155.477,34,origin,2.4,1,safe
37.761,35.021,7,origin,1.4,1,safe
37.771,35.058,3,origin,1.5,1,safe
53.15,159.385,149,origin,4.5,0,dangerous
27.255,88.127,7,origin,3.5,1,dangerous
53.3,159.39,80,origin,4.8,0,dangerous
53.217,159.523,69,origin,4.5,1,dangerous
53.128,159.584,55,origin,4.9,1,dangerous
53.09,159.97,60,origin,4.8,1,dangerous
53.213,157.313,18,origin,4.3,1,dangerous
-37.059,-179.967,33,origin,3.9,1,dangerous
38.878,20.503,15,origin,,1,
-7.81,107.12,18,origin,2.5,1,safe
17.881,-66.847,15,origin,2.4,1,safe
37.986,35.518,7,origin,1.1,1,safe
37.962,35.533,5,origin,1.3,1,safe
39.284,28.191,8,origin,1.2,1,safe
-10.01,113.61,26,origin,3.0,1,safe
38.269,37.414,5,origin,1.4,1,safe
38.187,37.354,4,origin,1.5,1,safe
-9.7,117.92,21,origin,2.5,1,safe
36.608,-5.399,0,origin,1.6,1,safe
-23.93,-67.18,218,origin,3.6,0,dangerous
-24.015,-66.816,208,origin,3.3,0,dangerous
37.561,30.791,7,origin,1.2,1,safe
-10.99,118.56,10,origin,2.9,1,safe
-9.96,123.8,45,origin,2.6,1,safe
31.506,-116.079,21,origin,3.1,1,dangerous
39.187,28.167,7,origin,1.1,1,safe
-18.758,-176.684,600,origin,4.5,0,dangerous
39.1,27.79,5,origin,1.5,1,safe
39.126,27.871,7,origin,1.3,1,safe
40.079,49.123,10,origin,3.2,1,dangerous
-8.4,112.99,70,origin,3.0,0,safe
38.149,37.872,7,origin,1.4,1,safe
38.139,37.78,10,origin,1.5,1,safe
18.09,-66.818,22,origin,2.0,1,safe
-42.26,-74.33,29,origin,3.0,1,safe
54.408,-159.953,35,origin,2.6,1,safe
54.459,-159.915,20,origin,2.5,1,safe
51.223,-169.3,20,origin,3.1,1,dangerous
51.235,-169.329,10,origin,3.0,1,safe
36.489,29.006,9,origin,2.4,1,safe
36.523,29.022,24,origin,2.2,1,safe
61.387,-150.027,32,origin,2.3,1,safe
36.502,-5.288,2,origin,1.8,1,safe
-8.78,110.41,21,origin,2.6,1,safe
39.169,28.325,7,origin,0.8,1,safe
-3.58,101.67,31,origin,2.8,1,safe
2.61,128.53,10,origin,3.1,1,dangerous
39.247,33.109,7,origin,1.0,1,safe
