WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G,T_AVG,IS_RAINIY,IS_FROST
16.08,0.0,0.004477611940298507,0.0,0.37546468401487,0.0,0.4610169491525424,0.4536423841059602,0.4117647058823531,1.0,1.0
9.54,0.0,0.05671641791044776,0.0,0.412639405204461,0.0,0.45084745762711864,0.4172185430463576,0.48128342245989314,1.0,1.0
9.33,0.0,0.07313432835820896,0.0,0.49070631970260226,0.0,0.5932203389830508,0.6258278145695364,0.36898395721925137,1.0,0.0
8.54,0.0,0.1537313432835821,0.0,0.48327137546468407,0.0,0.5728813559322035,0.5165562913907285,0.39037433155080226,1.0,0.0
17.04,0.0,0.0014925373134328358,0.0,0.6765799256505577,0.0,0.6474576271186441,0.567435314830643,0.5508021390374335,1.0,0.0
17.33,0.0,0.004477611940298507,0.0,0.5613382899628253,0.0,0.8169491525423729,0.8576158940397349,0.1176470588235295,1.0,0.0
14.42,0.0,0.005970149253731343,0.0,0.3940520446096655,0.0,0.5898305084745763,0.5728476821192052,0.2352941176470589,1.0,0.0
14.21,0.0,0.07164179104477611,0.0,0.4237918215613384,0.0,0.6576271186440679,0.6788079470198675,0.1711229946524065,1.0,0.0
19.29,0.0,0.04626865671641791,0.0,0.412639405204461,0.0,0.5728813559322035,0.6423841059602649,0.2887700534759359,1.0,0.0
12.62,0.0,0.05522388059701493,0.0,0.46468401486988853,0.0,0.5288135593220339,0.49999999999999994,0.4331550802139039,1.0,0.0
11.67,0.0,0.0417910447761194,0.0,0.4572490706319703,0.0,0.5796610169491525,0.5629139072847682,0.34224598930481287,1.0,0.0
14.88,0.0,0.0014925373134328358,0.0,0.4535315985130112,0.0,0.576271186440678,0.6357615894039734,0.34224598930481287,1.0,0.0
11.54,0.0,0.017910447761194027,0.0,0.46468401486988853,0.0,0.4915254237288136,0.49006622516556286,0.4919786096256686,1.0,0.0
18.16,0.0,0.050746268656716415,0.0,0.37918215613382905,0.0,0.5423728813559322,0.5496688741721854,0.2887700534759359,1.0,0.0
18.12,0.0,0.0,0.0,0.4498141263940521,0.0,0.5525423728813559,0.5463576158940396,0.3743315508021391,0.0,0.0
9.17,1.0,0.0,0.0,0.46096654275092946,0.0,0.5559322033898305,0.48675496688741715,0.3850267379679146,0.0,0.0
5.46,0.0,0.0,0.0,0.37546468401487,0.0,0.5932203389830508,0.6059602649006621,0.2032085561497327,0.0,0.0
13.92,0.0,0.007462686567164179,0.0,0.49814126394052055,0.0,0.49491525423728816,0.4569536423841059,0.5347593582887703,1.0,1.0
9.5,0.0,0.0,0.0,0.43122676579925656,0.0,0.5084745762711864,0.48675496688741715,0.41711229946524075,0.0,0.0
6.25,1.0,0.0,0.0,0.479553903345725,0.0,0.4915254237288136,0.567435314830643,0.5133689839572194,0.0,0.0
5.46,1.0,0.0,0.0,0.5427509293680298,0.0,0.6915254237288135,0.7417218543046357,0.2887700534759359,0.0,0.0
7.75,0.0,0.0,0.0,0.5167286245353161,0.0,0.6677966101694914,0.6887417218543046,0.288770053475936,0.0,0.0
6.34,0.0,0.0,0.0,0.4275092936802975,0.0,0.4576271186440678,0.35099337748344367,0.4919786096256686,0.0,1.0
6.29,0.0,0.0,0.0,0.40520446096654283,0.0,0.43728813559322033,0.37417218543046354,0.4919786096256686,0.0,1.0
6.71,0.0,0.0014925373134328358,0.0,0.5539033457249072,0.0,0.39322033898305087,0.35099337748344367,0.7754010695187169,1.0,1.0
12.42,0.0,0.0,0.0,0.40520446096654283,0.0,0.6372881355932203,0.567435314830643,0.17647058823529424,0.0,0.0
8.71,0.0,0.0,0.0,0.38289962825278817,0.0,0.5661016949152542,0.5231788079470198,0.25668449197860965,0.0,0.0
11.34,0.0,0.0,0.0,0.3977695167286246,0.0,0.5932203389830508,0.509933774834437,0.2352941176470589,0.0,0.0
5.21,0.0,0.0,0.0,0.4200743494423792,0.0,0.5864406779661017,0.6059602649006621,0.2780748663101605,0.0,0.0
8.0,0.0,0.0,0.0,0.40520446096654283,0.0,0.5322033898305085,0.48344370860927144,0.3422459893048129,0.0,0.0
9.17,0.0,0.0,0.0,0.4869888475836432,0.0,0.5932203389830508,0.5761589403973509,0.3636363636363637,0.0,0.0
13.0,0.0,0.05223880597014925,0.0,0.43122676579925656,0.0,0.5796610169491525,0.5264900662251655,0.304812834224599,1.0,0.0
15.04,0.0,0.014925373134328358,0.0,0.412639405204461,0.0,0.6101694915254238,0.6754966887417218,0.2299465240641712,1.0,0.0
11.5,0.0,0.050746268656716415,0.0,0.48327137546468407,0.0,0.6033898305084746,0.629139072847682,0.3422459893048129,1.0,0.0
6.67,0.0,0.017910447761194027,0.0,0.5390334572490707,0.0,0.6000000000000001,0.519867549668874,0.42780748663101614,1.0,0.0
4.5,0.0,0.0,0.0,0.49070631970260226,0.0,0.535593220338983,0.4304635761589403,0.4598930481283424,0.0,1.0
9.62,0.0,0.0029850746268656717,0.0,0.5427509293680298,0.0,0.6101694915254238,0.6092715231788078,0.41711229946524075,1.0,0.0
9.83,0.0,0.0,0.0,0.5464684014869888,0.0,0.6033898305084746,0.5728476821192052,0.4331550802139039,0.0,0.0
9.71,0.0,0.014925373134328358,0.0,0.446096654275093,0.0,0.6542372881355932,0.5662251655629138,0.20855614973262043,1.0,0.0
3.17,0.0,0.04626865671641791,0.0,0.43122676579925656,0.0,0.6915254237288135,0.7582781456953641,0.12834224598930485,1.0,0.0
8.17,0.0,0.008955223880597014,0.0,0.4423791821561339,0.0,0.6271186440677966,0.6589403973509933,0.24598930481283435,1.0,0.0
15.09,0.0,0.0835820895522388,0.0,0.4944237918215614,0.0,0.6474576271186441,0.6589403973509933,0.2887700534759359,1.0,0.0
10.0,0.0,0.05970149253731343,0.0,0.5427509293680298,0.0,0.6474576271186441,0.5761589403973509,0.35828877005347604,1.0,0.0
8.67,0.0,0.0029850746268656717,0.0,0.5836431226765799,0.0,0.5322033898305085,0.567435314830643,0.5989304812834225,1.0,0.0
7.67,0.0,0.25671641791044775,0.0,0.412639405204461,0.0,0.6237288135593221,0.5397350993377483,0.2085561497326204,1.0,0.0
8.87,0.0,0.025373134328358207,0.0,0.40520446096654283,0.0,0.5423728813559322,0.5496688741721854,0.3262032085561498,1.0,0.0
10.88,1.0,0.0,0.0,0.46840148698884765,0.0,0.5796610169491525,0.5794701986754967,0.35828877005347604,0.0,0.0
10.41,0.0,0.0,0.0,0.446096654275093,0.0,0.6644067796610169,0.6887417218543046,0.19251336898395735,0.0,0.0
11.67,0.0,0.0,0.0,0.49814126394052055,0.0,0.6271186440677966,0.6357615894039734,0.3262032085561498,0.0,0.0
4.21,0.0,0.0,0.0,0.5092936802973979,0.0,0.5084745762711864,0.47682119205298007,0.5294117647058825,0.0,0.0
4.71,0.0,0.0,0.0,0.5055762081784387,0.0,0.576271186440678,0.5496688741721854,0.41711229946524075,0.0,0.0
3.21,0.0,0.050746268656716415,0.0,0.5241635687732342,0.0,0.6440677966101696,0.6225165562913907,0.3368983957219252,1.0,0.0
8.87,0.0,0.011940298507462687,0.0,0.5055762081784387,0.0,0.6949152542372882,0.6854304635761588,0.2299465240641712,1.0,0.0
10.04,0.0,0.03731343283582089,0.0,0.49814126394052055,0.0,0.711864406779661,0.7119205298013244,0.19251336898395735,1.0,0.0
9.5,0.0,0.029850746268656716,0.0,0.46840148698884765,0.0,0.6779661016949152,0.662251655629139,0.2032085561497327,1.0,0.0
8.08,0.0,0.0,0.0,0.5799256505576209,0.0,0.6677966101694914,0.6589403973509933,0.37967914438502687,0.0,0.0
12.25,0.0,0.014925373134328358,0.0,0.5055762081784387,0.0,0.711864406779661,0.7086092715231787,0.2032085561497327,1.0,0.0
13.33,0.0,0.011940298507462687,0.0,0.5985130111524164,0.0,0.711864406779661,0.7417218543046357,0.3368983957219252,1.0,0.0
19.75,0.0,0.022388059701492536,0.0,0.6022304832713755,0.0,0.6271186440677966,0.5927152317880794,0.47593582887700553,1.0,0.0
24.5,0.0,0.06716417910447761,0.0,0.550185873605948,0.0,0.6779661016949152,0.6754966887417218,0.32085561497326204,1.0,0.0
18.0,0.0,0.0,0.0,0.5836431226765799,0.0,0.6983050847457627,0.7251655629139072,0.3368983957219252,0.0,0.0
15.0,0.0,0.004477611940298507,0.0,0.6096654275092938,0.0,0.711864406779661,0.6754966887417218,0.3529411764705883,1.0,0.0
20.08,0.0,0.035820895522388055,0.0,0.5130111524163569,0.0,0.6813559322033899,0.6821192052980132,0.2620320855614974,1.0,0.0
19.55,0.0,0.058208955223880594,0.0,0.5427509293680298,0.0,0.6813559322033899,0.7185430463576158,0.304812834224599,1.0,0.0
7.96,0.0,0.03134328358208955,0.0,0.5613382899628253,0.0,0.6644067796610169,0.6688741721854303,0.35828877005347604,1.0,0.0
3.25,0.0,0.017910447761194027,0.0,0.5762081784386618,0.0,0.6474576271186441,0.6026490066225165,0.40641711229946537,1.0,0.0
10.63,0.0,0.029850746268656716,0.0,0.46096654275092946,0.0,0.7152542372881356,0.7218543046357615,0.13368983957219263,1.0,0.0
11.38,0.0,0.09104477611940298,0.0,0.5613382899628253,0.0,0.5966101694915255,0.5463576158940396,0.4652406417112301,1.0,0.0
4.58,0.0,0.0029850746268656717,0.0,0.479553903345725,0.0,0.5864406779661017,0.6092715231788078,0.36363636363636376,1.0,0.0
5.96,0.0,0.08059701492537313,0.0,0.5204460966542751,0.0,0.6338983050847458,0.5827814569536423,0.3475935828877006,1.0,0.0
6.92,0.0,0.026865671641791045,0.0,0.5241635687732342,0.0,0.6915254237288135,0.6092715231788078,0.2620320855614974,1.0,0.0
9.04,0.0,0.004477611940298507,0.0,0.5799256505576209,0.0,0.5864406779661017,0.5629139072847682,0.5080213903743317,1.0,0.0
9.04,0.0,0.029850746268656716,0.0,0.5055762081784387,0.0,0.6610169491525424,0.5927152317880794,0.2834224598930482,1.0,0.0
7.5,0.0,0.05970149253731343,0.0,0.5092936802973979,0.0,0.6610169491525424,0.7086092715231787,0.2887700534759359,1.0,0.0
9.0,0.0,0.02835820895522388,0.0,0.5241635687732342,0.0,0.6610169491525424,0.6754966887417218,0.3101604278074867,1.0,0.0
6.0,1.0,0.0,0.0,0.5055762081784387,0.0,0.5796610169491525,0.5761589403973509,0.4117647058823531,0.0,0.0
4.71,0.0,0.0029850746268656717,0.0,0.5390334572490707,0.0,0.6542372881355932,0.6556291390728476,0.3422459893048129,1.0,0.0
9.08,1.0,0.0,0.0,0.6319702602230484,0.0,0.5830508474576271,0.6357615894039734,0.5882352941176472,0.0,0.0
3.08,0.0,0.007462686567164179,0.0,0.6728624535315986,0.0,0.6067796610169491,0.5728476821192052,0.609625668449198,1.0,0.0
6.92,0.0,0.0,0.0,0.6579925650557622,0.0,0.7457627118644068,0.8079470198675496,0.3689839572192515,0.0,0.0
3.54,0.0,0.008955223880597014,0.0,0.6765799256505577,0.0,0.7016949152542373,0.6854304635761588,0.4652406417112302,1.0,0.0
15.04,0.0,0.023880597014925373,0.0,0.6171003717472119,0.0,0.8203389830508474,0.8178807947019866,0.19251336898395735,1.0,0.0
13.0,0.0,0.019402985074626865,0.0,0.6022304832713755,0.0,0.7728813559322034,0.824503311258278,0.24598930481283435,1.0,0.0
11.63,0.0,0.0014925373134328358,0.0,0.6171003717472119,0.0,0.6440677966101696,0.6523178807947019,0.47058823529411775,1.0,0.0
10.83,0.0,0.025373134328358207,0.0,0.6133828996282528,0.0,0.7016949152542373,0.662251655629139,0.37433155080213903,1.0,0.0
18.38,1.0,0.0,0.0,0.6356877323420075,0.0,0.7220338983050848,0.6589403973509933,0.37433155080213903,0.0,0.0
15.29,0.0,0.011940298507462687,0.0,0.6059479553903346,0.0,0.7152542372881356,0.7152317880794701,0.34224598930481287,1.0,0.0
12.58,0.0,0.005970149253731343,0.0,0.5092936802973979,0.0,0.7050847457627119,0.7119205298013244,0.21925133689839577,1.0,0.0
11.17,0.0,0.019402985074626865,0.0,0.6988847583643123,0.0,0.7830508474576271,0.8476821192052979,0.36898395721925137,1.0,0.0
8.21,0.0,0.0,0.0,0.6505576208178439,0.0,0.7627118644067796,0.8344370860927152,0.3315508021390374,0.0,0.0
5.91,0.0,0.25671641791044775,0.0,0.6654275092936803,0.0,0.6677966101694914,0.5463576158940396,0.5026737967914441,1.0,0.0
8.71,0.0,0.007462686567164179,0.0,0.5799256505576209,0.0,0.6779661016949152,0.748344370860927,0.3636363636363637,1.0,0.0
7.87,0.0,0.03880597014925373,0.0,0.5947955390334573,0.0,0.6271186440677966,0.6092715231788078,0.4652406417112301,1.0,0.0
5.09,0.0,0.06865671641791044,0.0,0.5167286245353161,0.0,0.7152542372881356,0.6589403973509933,0.21390374331550818,1.0,0.0
9.79,0.0,0.0,0.0,0.5613382899628253,0.0,0.7084745762711865,0.6589403973509933,0.2887700534759359,0.0,0.0
12.71,0.0,0.0,0.0,0.6096654275092938,0.0,0.6847457627118644,0.6490066225165563,0.39572192513369003,0.0,0.0
9.04,0.0,0.008955223880597014,0.0,0.7137546468401488,0.0,0.7627118644067796,0.8079470198675496,0.42245989304812853,1.0,0.0
8.75,0.0,0.18059701492537314,0.0,0.5613382899628253,0.0,0.6949152542372882,0.6423841059602649,0.3101604278074867,1.0,0.0
7.62,0.0,0.05522388059701493,0.0,0.5613382899628253,0.0,0.6949152542372882,0.567435314830643,0.3101604278074867,1.0,0.0
8.42,0.0,0.007462686567164179,0.0,0.6356877323420075,0.0,0.6949152542372882,0.6920529801324502,0.41711229946524075,1.0,0.0
5.0,0.0,0.03880597014925373,0.0,0.6245353159851301,0.0,0.7491525423728813,0.748344370860927,0.31550802139037437,1.0,0.0
10.92,0.0,0.0,0.0,0.6356877323420075,0.0,0.7728813559322034,0.8443708609271522,0.29411764705882354,0.0,0.0
4.17,0.0,0.0,0.0,0.6171003717472119,0.0,0.6440677966101696,0.5298013245033112,0.47058823529411775,0.0,0.0
9.92,0.0,0.013432835820895522,0.0,0.5985130111524164,0.0,0.6576271186440679,0.5596026490066225,0.4224598930481284,1.0,0.0
15.25,0.0,0.035820895522388055,0.0,0.6505576208178439,0.0,0.6576271186440679,0.6986754966887416,0.4973262032085562,1.0,0.0
8.04,0.0,0.0014925373134328358,0.0,0.6245353159851301,0.0,0.711864406779661,0.7185430463576158,0.37433155080213903,1.0,0.0
7.29,0.0,0.004477611940298507,0.0,0.6802973977695167,0.0,0.7966101694915255,0.7947019867549667,0.32085561497326204,1.0,0.0
3.79,1.0,0.0,0.0,0.7286245353159851,0.0,0.8440677966101695,0.9536423841059601,0.31550802139037437,0.0,0.0
2.5,1.0,0.0,0.0,0.7843866171003718,0.0,0.8983050847457628,0.9602649006622515,0.3101604278074867,0.0,0.0
3.54,0.0,0.0,0.0,0.8327137546468403,0.0,0.7423728813559323,0.7086092715231787,0.6256684491978611,0.0,0.0
4.33,0.0,0.0,0.0,0.7843866171003718,0.0,0.7830508474576271,0.7781456953642383,0.4919786096256686,0.0,0.0
6.58,0.0,0.0,0.0,0.8475836431226766,0.0,0.7661016949152543,0.7086092715231787,0.609625668449198,0.0,0.0
9.96,0.0,0.0,0.0,0.8401486988847585,0.0,0.847457627118644,0.7417218543046357,0.47058823529411775,0.0,0.0
4.08,0.0,0.0,0.0,0.8736059479553904,0.0,0.8305084745762712,0.7947019867549667,0.5454545454545455,0.0,0.0
3.67,0.0,0.0,0.0,0.8959107806691451,0.0,0.8135593220338984,0.814569536423841,0.6042780748663104,0.0,0.0
3.08,0.0,0.014925373134328358,0.0,0.6728624535315986,0.0,0.7864406779661017,0.7649006622516554,0.3262032085561498,1.0,0.0
3.21,0.0,0.0014925373134328358,0.0,0.7472118959107807,0.0,0.864406779661017,0.9569536423841059,0.3101604278074867,1.0,0.0
4.29,0.0,0.0,0.0,0.7918215613382901,0.0,0.7966101694915255,0.7682119205298013,0.48128342245989314,0.0,0.0
5.46,0.0,0.058208955223880594,0.0,0.8178438661710038,0.0,0.8,0.7582781456953641,0.5133689839572193,1.0,0.0
4.21,0.0,0.0,0.0,0.7397769516728625,0.0,0.8305084745762712,0.8642384105960264,0.3529411764705883,0.0,0.0
4.04,0.0,0.0,0.0,0.7620817843866172,0.0,0.8508474576271187,0.7980132450331124,0.35294117647058826,0.0,0.0
2.33,0.0,0.0,0.0,0.8104089219330856,0.0,0.711864406779661,0.6423841059602649,0.6417112299465242,0.0,0.0
3.75,0.0,0.014925373134328358,0.0,0.7397769516728625,0.0,0.8271186440677967,0.7582781456953641,0.35828877005347604,1.0,0.0
6.17,0.0,0.0029850746268656717,0.0,0.6617100371747212,0.0,0.8271186440677967,0.8741721854304634,0.24598930481283424,1.0,0.0
5.09,0.0,0.03283582089552239,0.0,0.654275092936803,0.0,0.8135593220338984,0.7516556291390728,0.2566844919786097,1.0,0.0
8.33,0.0,0.17313432835820894,0.0,0.6617100371747212,0.0,0.8101694915254238,0.8410596026490065,0.2727272727272727,1.0,0.0
12.42,0.0,0.004477611940298507,0.0,0.5687732342007435,0.0,0.7762711864406779,0.824503311258278,0.19251336898395724,1.0,0.0
11.5,1.0,0.0,0.0,0.6579925650557622,0.0,0.7966101694915255,0.8079470198675496,0.288770053475936,0.0,0.0
8.63,0.0,0.01044776119402985,0.0,0.6691449814126393,0.0,0.7152542372881356,0.6788079470198675,0.4331550802139038,1.0,0.0
17.54,1.0,0.0,0.0,0.724907063197026,0.0,0.7830508474576271,0.8344370860927152,0.4064171122994653,0.0,0.0
11.21,0.0,0.029850746268656716,0.0,0.7472118959107807,0.0,0.7932203389830509,0.8410596026490065,0.4224598930481284,1.0,0.0
9.83,0.0,0.0029850746268656717,0.0,0.7620817843866172,0.0,0.8338983050847457,0.7847682119205297,0.3796791443850268,1.0,0.0
12.62,0.0,0.17611940298507464,0.0,0.7360594795539034,0.0,0.7932203389830509,0.7251655629139072,0.4064171122994653,1.0,0.0
14.12,0.25,0.05970149253731343,0.0,0.6245353159851301,0.0,0.864406779661017,0.8377483443708609,0.13368983957219255,1.0,0.0
9.87,0.0,0.0014925373134328358,0.0,0.6208178438661711,0.0,0.7627118644067796,0.7516556291390728,0.288770053475936,1.0,0.0
7.17,0.0,0.043283582089552235,0.0,0.5687732342007435,0.0,0.5966101694915255,0.4602649006622516,0.4759358288770054,1.0,1.0
6.92,0.0,0.017910447761194027,0.0,0.5985130111524164,0.0,0.5796610169491525,0.4569536423841059,0.5454545454545456,1.0,1.0
9.92,0.0,0.013432835820895522,0.0,0.654275092936803,0.0,0.8101694915254238,0.8112582781456952,0.2620320855614974,1.0,0.0
3.92,0.0,0.0,0.0,0.6728624535315986,0.0,0.728813559322034,0.6390728476821191,0.41711229946524075,0.0,0.0
7.04,0.0,0.0029850746268656717,0.0,0.7472118959107807,0.0,0.847457627118644,0.8410596026490065,0.3368983957219252,1.0,0.0
6.67,0.0,0.0,0.0,0.6356877323420075,0.0,0.6949152542372882,0.6423841059602649,0.41711229946524075,0.0,0.0
11.54,0.0,0.01044776119402985,0.0,0.6988847583643123,0.0,0.7661016949152543,0.814569536423841,0.3957219251336899,1.0,0.0
15.12,0.0,0.0,0.0,0.6951672862453533,0.0,0.864406779661017,0.9403973509933774,0.235294117647059,0.0,0.0
8.87,0.0,0.0,0.0,0.6356877323420075,0.0,0.7254237288135594,0.7152317880794701,0.36898395721925137,0.0,0.0
8.58,0.0,0.0014925373134328358,0.0,0.7806691449814127,0.0,0.6508474576271186,0.6125827814569536,0.6951871657754012,1.0,0.0
8.25,0.0,0.005970149253731343,0.0,0.721189591078067,0.0,0.8779661016949153,0.9569536423841059,0.251336898395722,1.0,0.0
4.29,0.0,0.0,0.0,0.7583643122676581,0.0,0.6271186440677966,0.6125827814569536,0.700534759358289,0.0,0.0
2.62,1.0,0.0,0.0,0.7472118959107807,0.0,0.7932203389830509,0.6953642384105959,0.4224598930481284,0.0,0.0
7.92,0.0,0.0,0.0,0.8066914498141265,0.0,0.7864406779661017,0.7284768211920529,0.5187165775401072,0.0,0.0
5.0,0.0,0.0,0.0,0.6988847583643123,0.0,0.8,0.8278145695364237,0.34224598930481287,0.0,0.0
5.88,0.0,0.0,0.0,0.5985130111524164,0.0,0.711864406779661,0.5993377483443708,0.3368983957219252,0.0,0.0
6.71,0.0,0.0,0.0,0.6431226765799256,0.0,0.6745762711864407,0.6456953642384105,0.4598930481283423,0.0,0.0
6.13,0.0,0.0,0.0,0.6059479553903346,0.0,0.6949152542372882,0.5960264900662251,0.37433155080213903,0.0,0.0
6.83,0.0,0.0,0.0,0.654275092936803,0.0,0.864406779661017,0.8940397350993377,0.17647058823529418,0.0,0.0
6.92,0.0,0.0,0.0,0.6579925650557622,0.0,0.752542372881356,0.6821192052980132,0.3582887700534761,0.0,0.0
4.88,0.0,0.0,0.0,0.6914498141263941,0.0,0.6745762711864407,0.6092715231788078,0.5294117647058825,0.0,0.0
5.33,0.0,0.0,0.0,0.654275092936803,0.0,0.6237288135593221,0.5761589403973509,0.556149732620321,0.0,0.0
3.67,0.0,0.0,0.0,0.8215613382899629,0.0,0.6440677966101696,0.5761589403973509,0.7647058823529415,0.0,0.0
4.75,0.0,0.0,0.0,0.8661710037174722,0.0,0.6610169491525424,0.6092715231788078,0.8021390374331553,0.0,0.0
6.38,0.0,0.0,0.0,0.7918215613382901,0.0,0.6915254237288135,0.6754966887417218,0.6470588235294119,0.0,0.0
5.91,0.0,0.0,0.0,0.5687732342007435,0.0,0.7796610169491526,0.8509933774834436,0.18716577540106955,0.0,0.0
3.96,0.0,0.0,0.0,0.6394052044609666,0.0,0.7661016949152543,0.7417218543046357,0.31016042780748676,0.0,0.0
5.96,0.0,0.026865671641791045,0.0,0.654275092936803,0.0,0.6305084745762712,0.5894039735099337,0.5454545454545456,1.0,0.0
10.0,0.0,0.0,0.0,0.6356877323420075,0.0,0.7423728813559323,0.8046357615894039,0.34224598930481287,0.0,0.0
6.17,0.0,0.043283582089552235,0.0,0.5241635687732342,0.0,0.4711864406779661,0.42384105960264895,0.609625668449198,1.0,1.0
10.67,0.0,0.0029850746268656717,0.0,0.5241635687732342,0.0,0.5389830508474577,0.5430463576158939,0.502673796791444,1.0,0.0
11.58,0.0,0.0014925373134328358,0.0,0.5539033457249072,0.0,0.4915254237288136,0.47682119205298007,0.6203208556149734,1.0,0.0
12.38,1.0,0.0,0.0,0.587360594795539,0.0,0.5932203389830508,0.5562913907284768,0.5080213903743317,0.0,0.0
10.67,0.0,0.007462686567164179,0.0,0.5650557620817844,0.0,0.7152542372881356,0.748344370860927,0.2834224598930482,1.0,0.0
10.13,1.0,0.0,0.0,0.6096654275092938,0.0,0.711864406779661,0.7417218543046357,0.3529411764705883,0.0,0.0
5.0,0.0,0.0,0.0,0.5762081784386618,0.0,0.6067796610169491,0.5562913907284768,0.47058823529411775,0.0,0.0
4.54,0.0,0.0,0.0,0.654275092936803,0.0,0.511864406779661,0.47682119205298007,0.7326203208556151,0.0,0.0
7.58,0.0,0.0014925373134328358,0.0,0.5464684014869888,0.0,0.7220338983050848,0.6754966887417218,0.24598930481283424,1.0,0.0
3.88,0.0,0.0,0.0,0.5985130111524164,0.0,0.5966101694915255,0.4933774834437085,0.5187165775401071,0.0,0.0
4.5,0.0,0.0,0.0,0.5241635687732342,0.0,0.5864406779661017,0.5264900662251655,0.42780748663101614,0.0,0.0
5.83,0.0,0.0,0.0,0.4869888475836432,0.0,0.7220338983050848,0.7748344370860927,0.16042780748663105,0.0,0.0
6.17,0.0,0.005970149253731343,0.0,0.6877323420074349,0.0,0.5525423728813559,0.4602649006622516,0.716577540106952,1.0,1.0
7.08,0.0,0.005970149253731343,0.0,0.5985130111524164,0.0,0.735593220338983,0.8079470198675496,0.2994652406417113,1.0,0.0
4.38,0.0,0.0,0.0,0.6728624535315986,0.0,0.6610169491525424,0.6092715231788078,0.5240641711229949,0.0,0.0
7.87,0.0,0.0,0.0,0.6579925650557622,0.0,0.7661016949152543,0.8410596026490065,0.3368983957219253,0.0,0.0
10.29,0.0,0.0,0.0,0.5130111524163569,0.0,0.7661016949152543,0.7715231788079469,0.12834224598930485,0.0,0.0
6.63,0.0,0.0,0.0,0.479553903345725,0.0,0.7593220338983051,0.8013245033112582,0.09090909090909098,0.0,0.0
3.54,0.0,0.0,0.0,0.5985130111524164,0.0,0.4745762711864407,0.42052980132450324,0.7112299465240643,0.0,1.0
3.5,0.0,0.0,0.0,0.6505576208178439,0.0,0.6338983050847458,0.5463576158940396,0.5347593582887702,0.0,0.0
2.54,0.0,0.0,0.0,0.5985130111524164,0.0,0.49491525423728816,0.42715231788079466,0.6791443850267381,0.0,1.0
8.33,0.0,0.0,0.0,0.6691449814126393,0.0,0.5254237288135594,0.4635761589403973,0.732620320855615,0.0,1.0
11.5,0.0,0.0,0.0,0.6617100371747212,0.0,0.7830508474576271,0.7715231788079469,0.31550802139037437,0.0,0.0
11.42,0.0,0.005970149253731343,0.0,0.5427509293680298,0.0,0.7966101694915255,0.8112582781456952,0.12299465240641719,1.0,0.0
9.13,1.0,0.0,0.0,0.5687732342007435,0.0,0.6915254237288135,0.6456953642384105,0.32620320855614976,0.0,0.0
3.5,0.0,0.0,0.0,0.6319702602230484,0.0,0.7593220338983051,0.6920529801324502,0.3101604278074866,0.0,0.0
4.04,0.0,0.0,0.0,0.587360594795539,0.0,0.6949152542372882,0.6788079470198675,0.34759358288770054,0.0,0.0
7.04,0.0,0.0,0.0,0.5762081784386618,0.0,0.5186440677966102,0.41059602649006616,0.6096256684491981,0.0,1.0
5.75,0.0,0.0,0.0,0.6171003717472119,0.0,0.7322033898305085,0.6423841059602649,0.33155080213903754,0.0,0.0
5.5,0.0,0.0014925373134328358,0.0,0.6208178438661711,0.0,0.5389830508474577,0.47350993377483436,0.6417112299465243,1.0,1.0
10.08,0.0,0.016417910447761194,0.0,0.6505576208178439,0.0,0.7966101694915255,0.7185430463576158,0.27807486631016043,1.0,0.0
7.71,0.0,0.14626865671641792,0.0,0.6728624535315986,0.0,0.7830508474576271,0.7086092715231787,0.33155080213903754,1.0,0.0
9.38,0.0,0.05522388059701493,0.0,0.5278810408921933,0.0,0.7084745762711865,0.7549668874172184,0.24064171122994657,1.0,0.0
11.25,0.0,0.0,0.0,0.5836431226765799,0.0,0.7254237288135594,0.7582781456953641,0.29411764705882354,0.0,0.0
5.75,0.0,0.0,0.0,0.5241635687732342,0.0,0.7593220338983051,0.7748344370860927,0.15508021390374335,0.0,0.0
5.91,0.0,0.0,0.0,0.5427509293680298,0.0,0.5084745762711864,0.4701986754966887,0.5775401069518719,0.0,1.0
8.87,0.0,0.0,0.0,0.5055762081784387,0.0,0.6271186440677966,0.48344370860927144,0.3368983957219252,0.0,0.0
10.29,0.0,0.0,0.0,0.5687732342007435,0.0,0.5661016949152542,0.4635761589403973,0.5240641711229949,0.0,1.0
6.75,0.0,0.0,0.0,0.5092936802973979,0.0,0.7966101694915255,0.8278145695364237,0.07486631016042784,0.0,0.0
10.5,0.0,0.0,0.0,0.4572490706319703,0.0,0.7830508474576271,0.8211920529801324,0.02139037433155083,0.0,0.0
11.34,0.0,0.0,0.0,0.479553903345725,0.0,0.7457627118644068,0.7251655629139072,0.11229946524064181,0.0,0.0
5.83,0.0,0.0,0.0,0.40892193308550195,0.0,0.6779661016949152,0.7119205298013244,0.1176470588235295,0.0,0.0
9.08,0.0,0.0,0.0,0.37546468401487,0.0,0.5830508474576271,0.5529801324503311,0.2192513368983958,0.0,0.0
10.88,1.0,0.0,0.0,0.4535315985130112,0.0,0.42372881355932207,0.3874172185430463,0.5828877005347595,0.0,1.0
20.62,1.0,0.0,0.0,0.5613382899628253,0.0,0.535593220338983,0.6357615894039734,0.5614973262032087,0.0,0.0
14.0,0.0,0.007462686567164179,0.0,0.5427509293680298,0.0,0.7491525423728813,0.7582781456953641,0.19786096256684502,1.0,0.0
